timestamp,asset_id,irradiance_ghi,irradiance_dni,irradiance_dhi,ambient_temperature,module_temperature,humidity,wind_speed,rainfall,dc_voltage,dc_current,dc_power,ac_voltage,ac_current,ac_power,frequency,power_factor,inverter_temperature,inverter_efficiency,status,fault_code
2024-02-05T01:00:00+00:00,AST-JAB-ROOF-A,13.75,4.29,15.04,14.56,14.93,50.0,2.61,0.0,667.7,10.66,7.12,398.28,10.21,6.98,50.0,0.983,14.35,0.98,OPERATIONAL,0
2024-02-05T01:15:00+00:00,AST-JAB-ROOF-A,49.18,62.84,33.59,15.33,16.64,50.0,2.7,0.0,663.36,38.16,25.31,398.12,36.33,24.8,49.99,0.983,16.88,0.98,OPERATIONAL,0
2024-02-05T01:30:00+00:00,AST-JAB-ROOF-A,84.62,121.4,52.14,16.1,18.34,50.0,2.8,0.0,663.01,65.3,43.29,400.8,61.73,42.43,49.99,0.99,18.74,0.98,OPERATIONAL,0
2024-02-05T01:45:00+00:00,AST-JAB-ROOF-A,120.05,179.95,70.69,16.88,20.04,50.0,2.9,0.0,655.86,93.11,61.07,397.19,87.87,59.85,49.96,0.985,18.69,0.98,OPERATIONAL,0
2024-02-05T02:00:00+00:00,AST-JAB-ROOF-A,155.48,238.5,89.24,17.65,21.72,50.0,2.99,0.0,654.65,120.11,78.63,398.28,112.84,77.06,50.13,0.989,22.0,0.98,OPERATIONAL,0
2024-02-05T02:15:00+00:00,AST-JAB-ROOF-A,205.29,285.35,106.55,18.77,24.11,50.0,3.09,0.0,651.72,157.99,102.97,399.37,147.35,100.91,49.98,0.983,23.0,0.98,OPERATIONAL,0
2024-02-05T02:30:00+00:00,AST-JAB-ROOF-A,255.1,332.21,123.86,19.89,26.49,50.0,3.18,0.0,644.87,196.76,126.89,400.52,181.06,124.35,50.04,0.988,27.56,0.98,OPERATIONAL,0
2024-02-05T02:45:00+00:00,AST-JAB-ROOF-A,304.92,379.06,141.18,21.01,28.85,50.0,3.28,0.0,642.68,234.02,150.4,397.07,216.48,147.39,49.89,0.989,29.93,0.98,OPERATIONAL,0
2024-02-05T03:00:00+00:00,AST-JAB-ROOF-A,354.73,425.91,158.49,22.13,31.2,50.0,3.38,0.0,643.21,269.76,173.51,398.62,248.77,170.04,50.04,0.983,29.91,0.98,OPERATIONAL,0
2024-02-05T03:15:00+00:00,AST-JAB-ROOF-A,401.26,459.33,165.21,23.21,33.28,50.0,3.72,0.0,638.3,305.21,194.82,401.52,277.3,190.92,50.04,0.984,33.76,0.98,OPERATIONAL,0
2024-02-05T03:30:00+00:00,AST-JAB-ROOF-A,447.78,492.74,171.92,24.29,35.31,50.0,4.05,0.0,633.81,340.5,215.81,400.1,308.28,211.5,49.99,0.983,34.27,0.98,OPERATIONAL,0
2024-02-05T03:45:00+00:00,AST-JAB-ROOF-A,494.31,526.16,178.64,25.37,37.3,50.0,4.38,0.0,631.37,374.61,236.51,401.85,336.37,231.78,50.07,0.989,37.76,0.98,OPERATIONAL,0
2024-02-05T04:00:00+00:00,AST-JAB-ROOF-A,540.83,559.58,185.36,26.45,39.25,50.0,4.72,0.0,628.91,408.53,256.93,401.44,365.78,251.79,50.02,0.987,38.08,0.98,OPERATIONAL,0
2024-02-05T04:15:00+00:00,AST-JAB-ROOF-A,575.86,582.1,187.61,26.98,40.63,50.0,4.7,0.0,628.88,432.8,272.18,399.71,389.17,266.74,49.98,0.987,41.64,0.98,OPERATIONAL,0
2024-02-05T04:30:00+00:00,AST-JAB-ROOF-A,610.89,604.62,189.86,27.52,42.01,50.0,4.67,0.0,624.59,459.91,287.26,399.97,410.46,281.51,50.11,0.981,39.81,0.98,OPERATIONAL,0
2024-02-05T04:45:00+00:00,AST-JAB-ROOF-A,645.92,627.15,192.11,28.05,43.4,50.0,4.64,0.0,620.27,487.14,302.16,399.9,431.84,296.12,50.0,0.983,43.55,0.98,OPERATIONAL,0
2024-02-05T05:00:00+00:00,AST-JAB-ROOF-A,680.95,649.67,194.36,28.58,44.79,50.0,4.62,0.0,622.37,509.18,316.89,399.31,453.56,310.56,50.01,0.989,44.81,0.98,OPERATIONAL,0
2024-02-05T05:15:00+00:00,AST-JAB-ROOF-A,693.22,638.05,206.31,28.97,45.43,50.0,4.66,0.0,618.41,520.4,321.82,400.62,459.11,315.39,49.93,0.988,43.89,0.98,OPERATIONAL,0
2024-02-05T05:30:00+00:00,AST-JAB-ROOF-A,705.49,626.43,218.26,29.36,46.07,50.0,4.7,0.0,616.61,529.87,326.73,398.05,469.12,320.19,50.04,0.986,46.39,0.98,OPERATIONAL,0
2024-02-05T05:45:00+00:00,AST-JAB-ROOF-A,717.76,614.82,230.2,29.76,46.72,50.0,4.75,0.0,619.51,535.27,331.6,399.99,473.81,324.97,50.01,0.983,47.72,0.98,OPERATIONAL,0
2024-02-05T06:00:00+00:00,AST-JAB-ROOF-A,730.03,603.2,242.15,30.15,47.36,50.0,4.79,0.0,615.73,546.43,336.45,397.67,483.54,329.72,50.06,0.987,46.14,0.98,OPERATIONAL,0
2024-02-05T06:15:00+00:00,AST-JAB-ROOF-A,729.3,604.48,241.36,30.4,47.5,50.0,4.88,0.0,617.17,544.31,335.93,403.98,475.25,329.21,50.11,0.985,46.71,0.98,OPERATIONAL,0
2024-02-05T06:30:00+00:00,AST-JAB-ROOF-A,728.58,605.77,240.56,30.65,47.65,50.0,4.96,0.0,616.47,544.08,335.41,399.37,479.99,328.7,49.98,0.981,48.61,0.98,OPERATIONAL,0
2024-02-05T06:45:00+00:00,AST-JAB-ROOF-A,727.85,607.06,239.77,30.9,47.8,50.0,5.05,0.0,621.34,538.98,334.89,399.62,478.94,328.19,50.03,0.983,47.51,0.98,OPERATIONAL,0
2024-02-05T07:00:00+00:00,AST-JAB-ROOF-A,727.12,608.34,238.98,31.15,47.94,50.0,5.14,0.0,616.97,541.95,334.37,400.95,476.61,327.68,49.97,0.988,47.9,0.98,OPERATIONAL,0
2024-02-05T07:15:00+00:00,AST-JAB-ROOF-A,704.94,598.82,232.29,31.25,47.46,50.0,5.22,0.0,616.28,526.96,324.76,399.46,464.64,318.26,50.02,0.984,47.31,0.98,OPERATIONAL,0
2024-02-05T07:30:00+00:00,AST-JAB-ROOF-A,682.75,589.29,225.6,31.35,46.99,50.0,5.29,0.0,616.61,511.03,315.1,400.35,449.83,308.8,50.03,0.987,48.19,0.98,OPERATIONAL,0
2024-02-05T07:45:00+00:00,AST-JAB-ROOF-A,660.56,579.76,218.9,31.46,46.52,50.0,5.36,0.0,618.44,493.84,305.41,400.03,436.34,299.3,50.0,0.981,48.01,0.98,OPERATIONAL,0
2024-02-05T08:00:00+00:00,AST-JAB-ROOF-A,638.38,570.24,212.21,31.56,46.05,50.0,5.44,0.0,619.43,477.34,295.67,402.55,419.78,289.76,50.04,0.989,45.32,0.98,OPERATIONAL,0
2024-02-05T08:15:00+00:00,AST-JAB-ROOF-A,604.38,545.99,211.49,31.48,45.21,50.0,5.43,0.0,620.67,452.44,280.81,399.16,402.07,275.2,50.08,0.986,43.65,0.98,OPERATIONAL,0
2024-02-05T08:30:00+00:00,AST-JAB-ROOF-A,570.39,521.74,210.76,31.4,44.37,50.0,5.41,0.0,624.85,425.48,265.86,399.88,379.97,260.54,50.01,0.986,45.2,0.98,OPERATIONAL,0
2024-02-05T08:45:00+00:00,AST-JAB-ROOF-A,536.4,497.48,210.04,31.33,43.53,50.0,5.4,0.0,622.75,402.73,250.8,398.64,359.56,245.78,49.99,0.984,44.9,0.98,OPERATIONAL,0
2024-02-05T09:00:00+00:00,AST-JAB-ROOF-A,502.4,473.23,209.32,31.25,42.69,50.0,5.38,0.0,626.0,376.43,235.64,399.53,337.09,230.93,49.91,0.988,42.5,0.98,OPERATIONAL,0
2024-02-05T09:15:00+00:00,AST-JAB-ROOF-A,455.04,447.41,195.85,31.02,41.44,50.0,5.29,0.0,626.85,342.08,214.43,400.13,306.28,210.14,50.04,0.989,40.0,0.98,OPERATIONAL,0
2024-02-05T09:30:00+00:00,AST-JAB-ROOF-A,407.69,421.59,182.38,30.8,40.18,50.0,5.2,0.0,627.54,307.57,193.02,399.59,276.06,189.16,49.99,0.985,40.7,0.98,OPERATIONAL,0
2024-02-05T09:45:00+00:00,AST-JAB-ROOF-A,360.34,395.77,168.92,30.57,38.9,50.0,5.11,0.0,628.23,272.83,171.4,400.28,244.72,167.97,49.9,0.99,38.96,0.98,OPERATIONAL,0
2024-02-05T10:00:00+00:00,AST-JAB-ROOF-A,312.98,369.95,155.45,30.34,37.62,50.0,5.02,0.0,628.4,238.03,149.58,398.75,214.38,146.59,50.0,0.99,38.57,0.98,OPERATIONAL,0
2024-02-05T10:15:00+00:00,AST-JAB-ROOF-A,265.53,314.64,138.61,29.64,36.0,50.0,4.52,0.0,631.13,202.26,127.65,398.39,183.13,125.1,49.89,0.987,37.3,0.98,OPERATIONAL,0
2024-02-05T10:30:00+00:00,AST-JAB-ROOF-A,218.08,259.33,121.78,28.94,34.32,50.0,4.03,0.0,637.46,165.48,105.48,402.93,149.62,103.37,50.11,0.985,34.38,0.98,OPERATIONAL,0
2024-02-05T10:45:00+00:00,AST-JAB-ROOF-A,170.63,204.02,104.94,28.25,32.57,50.0,3.54,0.0,637.28,130.32,83.05,399.47,118.82,81.39,50.06,0.987,31.94,0.98,OPERATIONAL,0
2024-02-05T11:00:00+00:00,AST-JAB-ROOF-A,123.18,148.71,88.1,27.55,30.76,50.0,3.04,0.0,642.62,93.91,60.35,398.74,86.5,59.14,50.05,0.981,29.61,0.98,OPERATIONAL,0
2024-02-05T11:15:00+00:00,AST-JAB-ROOF-A,94.3,111.66,68.7,26.51,28.98,50.0,2.96,0.0,644.57,72.14,46.5,400.86,66.29,45.57,49.96,0.982,30.2,0.98,OPERATIONAL,0
2024-02-05T11:30:00+00:00,AST-JAB-ROOF-A,65.43,74.6,49.3,25.46,27.18,50.0,2.88,0.0,647.57,50.13,32.47,401.06,46.26,31.82,49.95,0.987,25.69,0.98,OPERATIONAL,0
2024-02-05T11:45:00+00:00,AST-JAB-ROOF-A,36.56,37.55,29.9,24.42,25.38,50.0,2.8,0.0,650.6,28.06,18.25,400.61,26.04,17.89,50.02,0.983,25.36,0.98,OPERATIONAL,0
2024-02-05T12:00:00+00:00,AST-JAB-ROOF-A,7.68,0.49,10.5,23.37,23.57,50.0,2.72,0.0,0.0,0.0,0.0,398.41,5.54,3.78,49.99,0.988,23.35,0.98,OPERATIONAL,0
2024-02-05T12:15:00+00:00,AST-JAB-ROOF-A,5.76,0.37,7.88,23.14,23.29,50.0,2.64,0.0,0.0,0.0,0.0,401.78,4.12,2.84,50.04,0.985,23.52,0.98,OPERATIONAL,0
2024-02-05T12:30:00+00:00,AST-JAB-ROOF-A,3.84,0.24,5.25,22.9,23.01,50.0,2.57,0.0,0.0,0.0,0.0,400.82,2.76,1.89,49.99,0.989,21.61,0.98,OPERATIONAL,0
2024-02-05T12:45:00+00:00,AST-JAB-ROOF-A,1.92,0.12,2.62,22.67,22.72,50.0,2.5,0.0,0.0,0.0,0.0,400.38,1.38,0.95,49.93,0.98,23.22,0.98,OPERATIONAL,0
2024-02-05T13:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,22.44,22.44,50.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.03,0.981,21.4,0.98,OPERATIONAL,0
2024-02-05T13:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,22.3,22.3,50.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02,0.987,22.01,0.98,OPERATIONAL,0
2024-02-05T13:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,22.16,22.16,50.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01,0.984,20.82,0.98,OPERATIONAL,0
2024-02-05T13:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,22.01,22.01,50.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.03,0.984,21.49,0.98,OPERATIONAL,0
2024-02-05T14:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,21.87,21.87,50.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.03,0.982,23.44,0.98,OPERATIONAL,0
2024-02-05T14:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,21.63,21.63,50.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.986,21.84,0.98,OPERATIONAL,0
2024-02-05T14:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,21.38,21.38,50.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.05,0.985,22.2,0.98,OPERATIONAL,0
2024-02-05T14:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,21.14,21.14,50.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01,0.983,21.29,0.98,OPERATIONAL,0
2024-02-05T15:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,20.9,20.9,50.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02,0.99,21.13,0.98,OPERATIONAL,0
2024-02-05T15:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,20.58,20.58,50.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.04,0.989,20.23,0.98,OPERATIONAL,0
2024-02-05T15:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,20.25,20.25,50.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.92,0.985,18.51,0.98,OPERATIONAL,0
2024-02-05T15:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,19.92,19.92,50.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.05,0.986,19.76,0.98,OPERATIONAL,0
2024-02-05T16:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,19.6,19.6,50.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06,0.98,21.26,0.98,OPERATIONAL,0
2024-02-05T16:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,19.3,19.3,50.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.94,0.986,19.1,0.98,OPERATIONAL,0
2024-02-05T16:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,19.0,19.0,50.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.07,0.987,19.02,0.98,OPERATIONAL,0
2024-02-05T16:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,18.69,18.69,50.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.985,19.8,0.98,OPERATIONAL,0
2024-02-05T17:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,18.39,18.39,50.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02,0.989,17.14,0.98,OPERATIONAL,0
2024-02-05T17:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,18.16,18.16,50.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09,0.989,19.15,0.98,OPERATIONAL,0
2024-02-05T17:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,17.92,17.92,50.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.982,19.07,0.98,OPERATIONAL,0
2024-02-05T17:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,17.69,17.69,50.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.07,0.988,17.72,0.98,OPERATIONAL,0
2024-02-05T18:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,17.46,17.46,50.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.987,18.07,0.98,OPERATIONAL,0
2024-02-05T18:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,17.27,17.27,50.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.985,18.93,0.98,OPERATIONAL,0
2024-02-05T18:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,17.08,17.08,50.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02,0.988,17.01,0.98,OPERATIONAL,0
2024-02-05T18:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,16.88,16.88,50.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02,0.981,16.19,0.98,OPERATIONAL,0
2024-02-05T19:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,16.69,16.69,50.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.99,15.65,0.98,OPERATIONAL,0
2024-02-05T19:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,16.53,16.53,50.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.94,0.985,16.07,0.98,OPERATIONAL,0
2024-02-05T19:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,16.37,16.37,50.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.05,0.99,16.55,0.98,OPERATIONAL,0
2024-02-05T19:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,16.2,16.2,50.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01,0.986,15.85,0.98,OPERATIONAL,0
2024-02-05T20:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,16.04,16.04,50.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.989,16.13,0.98,OPERATIONAL,0
2024-02-05T20:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,15.9,15.9,50.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.94,0.981,15.02,0.98,OPERATIONAL,0
2024-02-05T20:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,15.76,15.76,50.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.983,15.94,0.98,OPERATIONAL,0
2024-02-05T20:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,15.61,15.61,50.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.988,15.04,0.98,OPERATIONAL,0
2024-02-05T21:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,15.47,15.47,50.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.03,0.987,15.06,0.98,OPERATIONAL,0
2024-02-05T21:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,15.34,15.34,50.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.94,0.982,15.71,0.98,OPERATIONAL,0
2024-02-05T21:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,15.21,15.21,50.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02,0.983,15.12,0.98,OPERATIONAL,0
2024-02-05T21:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,15.08,15.08,50.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.985,14.16,0.98,OPERATIONAL,0
2024-02-05T22:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,14.95,14.95,50.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.07,0.989,15.97,0.98,OPERATIONAL,0
2024-02-05T22:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,14.82,14.82,50.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01,0.99,16.47,0.98,OPERATIONAL,0
2024-02-05T22:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,14.7,14.7,50.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.87,0.983,13.26,0.98,OPERATIONAL,0
2024-02-05T22:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,14.58,14.58,50.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06,0.985,14.81,0.98,OPERATIONAL,0
2024-02-05T23:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,14.45,14.45,50.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.982,13.61,0.98,OPERATIONAL,0
2024-02-05T23:15:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,14.34,14.34,50.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.983,13.4,0.98,OPERATIONAL,0
2024-02-05T23:30:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,14.22,14.22,50.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.988,13.18,0.98,OPERATIONAL,0
2024-02-05T23:45:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,14.11,14.11,50.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.08,0.985,15.43,0.98,OPERATIONAL,0
2024-02-06T00:00:00+00:00,AST-JAB-ROOF-A,0.0,0.0,0.0,14.0,14.0,50.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.986,13.78,0.98,OPERATIONAL,0
2024-02-06T00:15:00+00:00,AST-JAB-ROOF-A,2.31,0.0,2.72,14.15,14.21,50.0,2.52,0.0,0.0,0.0,0.0,400.6,1.71,1.17,49.97,0.989,13.41,0.98,OPERATIONAL,0
2024-02-06T00:30:00+00:00,AST-JAB-ROOF-A,4.62,0.0,5.44,14.3,14.42,50.0,2.66,0.0,0.0,0.0,0.0,399.47,3.42,2.35,50.08,0.98,13.22,0.98,OPERATIONAL,0
2024-02-06T00:45:00+00:00,AST-JAB-ROOF-A,6.92,0.0,8.15,14.44,14.63,50.0,2.8,0.0,0.0,0.0,0.0,400.35,5.12,3.52,49.96,0.981,13.79,0.98,OPERATIONAL,0
2024-02-06T01:00:00+00:00,AST-JAB-ROOF-A,9.23,0.0,10.87,14.59,14.83,50.0,2.95,0.0,0.0,0.0,0.0,399.23,6.84,4.68,50.0,0.981,14.36,0.98,OPERATIONAL,0
2024-02-06T01:15:00+00:00,AST-JAB-ROOF-A,24.64,4.64,23.23,15.27,15.91,50.0,3.04,0.0,661.39,19.22,12.71,398.21,18.24,12.46,50.08,0.983,17.1,0.98,OPERATIONAL,0
2024-02-06T01:30:00+00:00,AST-JAB-ROOF-A,40.04,9.27,35.6,15.94,16.98,50.0,3.12,0.0,662.78,31.05,20.58,400.7,29.36,20.17,49.94,0.986,17.41,0.98,OPERATIONAL,0
2024-02-06T01:45:00+00:00,AST-JAB-ROOF-A,55.44,13.9,47.96,16.62,18.06,50.0,3.2,0.0,658.47,43.13,28.4,399.88,40.58,27.83,49.94,0.99,18.2,0.98,OPERATIONAL,0
2024-02-06T02:00:00+00:00,AST-JAB-ROOF-A,70.85,18.54,60.32,17.3,19.12,50.0,3.29,0.0,656.22,55.09,36.15,400.86,51.55,35.43,50.01,0.988,19.78,0.98,OPERATIONAL,0
2024-02-06T02:15:00+00:00,AST-JAB-ROOF-A,89.84,18.52,75.77,18.35,20.65,50.0,3.35,0.0,658.67,69.23,45.6,402.48,64.76,44.69,49.97,0.983,21.87,0.98,OPERATIONAL,0
2024-02-06T02:30:00+00:00,AST-JAB-ROOF-A,108.82,18.5,91.22,19.4,22.17,50.0,3.42,0.0,655.64,83.81,54.95,399.35,78.64,53.85,50.02,0.982,22.27,0.98,OPERATIONAL,0
2024-02-06T02:45:00+00:00,AST-JAB-ROOF-A,127.81,18.49,106.67,20.44,23.69,50.0,3.48,0.0,651.7,98.51,64.2,400.42,91.63,62.91,50.06,0.98,23.95,0.98,OPERATIONAL,0
2024-02-06T03:00:00+00:00,AST-JAB-ROOF-A,146.8,18.47,122.12,21.49,25.21,50.0,3.54,0.0,650.63,112.73,73.35,396.91,105.61,71.88,50.14,0.986,24.6,0.98,OPERATIONAL,0
2024-02-06T03:15:00+00:00,AST-JAB-ROOF-A,164.18,14.03,138.2,22.2,26.4,50.0,3.34,0.0,648.08,126.04,81.69,399.06,116.99,80.05,49.92,0.985,25.94,0.98,OPERATIONAL,0
2024-02-06T03:30:00+00:00,AST-JAB-ROOF-A,181.56,9.59,154.28,22.9,27.61,50.0,3.14,0.0,648.6,138.68,89.95,400.48,128.37,88.15,50.01,0.986,28.65,0.98,OPERATIONAL,0
2024-02-06T03:45:00+00:00,AST-JAB-ROOF-A,198.94,5.16,170.36,23.6,28.82,50.0,2.94,0.0,641.94,152.88,98.14,402.44,139.37,96.18,49.97,0.983,30.06,0.98,OPERATIONAL,0
2024-02-06T04:00:00+00:00,AST-JAB-ROOF-A,216.32,0.72,186.44,24.31,30.05,50.0,2.74,0.0,644.95,164.74,106.25,399.34,152.06,104.12,49.9,0.988,29.86,0.98,OPERATIONAL,0
2024-02-06T04:15:00+00:00,AST-JAB-ROOF-A,241.49,1.52,205.72,24.91,31.29,50.0,2.82,0.0,642.49,183.79,118.09,399.18,169.07,115.72,50.02,0.983,32.68,0.98,OPERATIONAL,0
2024-02-06T04:30:00+00:00,AST-JAB-ROOF-A,266.66,2.33,224.99,25.52,32.53,50.0,2.9,0.0,636.89,203.83,129.82,401.49,184.79,127.22,49.95,0.985,30.54,0.98,OPERATIONAL,0
2024-02-06T04:45:00+00:00,AST-JAB-ROOF-A,291.83,3.13,244.26,26.12,33.76,50.0,2.97,0.0,639.98,221.01,141.44,398.52,202.84,138.61,49.92,0.985,33.04,0.98,OPERATIONAL,0
2024-02-06T05:00:00+00:00,AST-JAB-ROOF-A,317.0,3.93,263.54,26.72,34.98,50.0,3.05,0.0,635.68,240.62,152.96,400.69,218.18,149.9,49.99,0.989,33.31,0.98,OPERATIONAL,0
2024-02-06T05:15:00+00:00,AST-JAB-ROOF-A,324.83,2.95,269.26,27.1,35.46,50.0,3.28,0.0,633.15,247.13,156.47,400.29,223.4,153.34,49.98,0.982,33.81,0.98,OPERATIONAL,0
2024-02-06T05:30:00+00:00,AST-JAB-ROOF-A,332.66,1.96,274.99,27.48,35.93,50.0,3.5,0.0,636.08,251.49,159.97,399.13,229.06,156.77,50.0,0.988,37.58,0.98,OPERATIONAL,0
2024-02-06T05:45:00+00:00,AST-JAB-ROOF-A,340.5,0.98,280.72,27.87,36.4,50.0,3.72,0.0,634.81,257.48,163.45,397.44,235.05,160.18,50.04,0.983,34.96,0.98,OPERATIONAL,0
2024-02-06T06:00:00+00:00,AST-JAB-ROOF-A,348.33,0.0,286.44,28.25,36.87,50.0,3.95,0.0,633.83,263.37,166.93,397.4,240.07,163.59,50.03,0.985,36.51,0.98,OPERATIONAL,0
2024-02-06T06:15:00+00:00,AST-JAB-ROOF-A,361.42,17.02,283.94,28.46,37.32,50.0,4.11,0.0,632.78,273.26,172.91,400.59,246.69,169.45,49.98,0.986,37.3,0.98,OPERATIONAL,0
2024-02-06T06:30:00+00:00,AST-JAB-ROOF-A,374.5,34.05,281.45,28.68,37.77,50.0,4.27,0.0,630.87,283.54,178.88,399.74,255.75,175.3,50.06,0.982,38.38,0.98,OPERATIONAL,0
2024-02-06T06:45:00+00:00,AST-JAB-ROOF-A,387.58,51.08,278.96,28.89,38.22,50.0,4.43,0.0,630.3,293.24,184.83,399.54,264.39,181.13,49.97,0.989,36.69,0.98,OPERATIONAL,0
2024-02-06T07:00:00+00:00,AST-JAB-ROOF-A,400.67,68.1,276.46,29.1,38.65,50.0,4.59,0.0,625.83,304.81,190.76,399.14,273.15,186.95,49.92,0.981,39.81,0.98,OPERATIONAL,0
